,Manuf,Model,Desc,Engine_Capacity,Fuel_Type,Powertrain,Euro_Standard,Diesel_VED_Supplement,Fuel_Cost,Electric_Cost,Total_Cost,Noise_Level
1371,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1372,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1373,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1374,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1375,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1376,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1377,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1378,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1379,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,774",£0,"£1,774",68.0
1380,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1381,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1382,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1383,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1384,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1385,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1386,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1387,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1388,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1389,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1390,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1391,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1392,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1393,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1394,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1395,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1396,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1397,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1398,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SE 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1399,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1400,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1401,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1402,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1403,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1404,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1405,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1406,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,801",£0,"£1,801",68.0
1407,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1408,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1409,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,828",£0,"£1,828",68.0
1410,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1411,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1412,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1413,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,908",£0,"£1,908",68.0
1414,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1415,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1416,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1417,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1418,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1419,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1420,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1421,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,935",£0,"£1,935",68.0
1422,HONDA,CR-V Hybrid 2022,CR-V HYBRID 2.0 i-MMD SR 5 door (Standard),1993,Petrol Electric,Hybrid Electric Vehicle (HEV),Euro 6d,False,"£1,962",£0,"£1,962",68.0
1423,HONDA,HR-V 2022,HR-V 1.5 iMMD ADVANCE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1424,HONDA,HR-V 2022,HR-V 1.5 iMMD ADVANCE STYLE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1425,HONDA,HR-V 2022,HR-V 1.5 iMMD ELEGANCE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1426,HONDA,HR-V 2023,HR-V 1.5 i-MMD ADVANCE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1427,HONDA,HR-V 2023,HR-V 1.5 i-MMD ADVANCE STYLE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1428,HONDA,HR-V 2023,HR-V 1.5 i-MMD ELEGANCE 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,451",£0,"£1,451",66.0
1429,HONDA,Jazz 2021,JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1430,HONDA,Jazz 2021,JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1431,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1432,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1433,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1434,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1435,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1436,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1437,HONDA,Jazz 2021,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1438,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1439,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1440,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1441,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1442,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1443,HONDA,Jazz 2021,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1444,HONDA,Jazz 2022,JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1445,HONDA,Jazz 2022,JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1446,HONDA,Jazz 2022,JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1447,HONDA,Jazz 2022,JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1448,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1449,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1450,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1451,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1452,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1453,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,263",£0,"£1,263",66.0
1454,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,263",£0,"£1,263",66.0
1455,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1456,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1457,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1458,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1459,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1460,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,263",£0,"£1,263",66.0
1461,HONDA,Jazz 2022,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,263",£0,"£1,263",66.0
1462,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1463,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1464,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SE 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1465,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1466,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1467,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard Model),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1468,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1469,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1470,HONDA,Jazz 2022,JAZZ 1.5 i-MMD SR 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1471,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,209",£0,"£1,209",66.0
1472,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1473,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1474,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1475,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,236",£0,"£1,236",66.0
1476,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,263",£0,"£1,263",66.0
1477,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX CROSSTAR 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
1478,HONDA,Jazz 2023,JAZZ 1.5 i-MMD EX CROSSTAR 5 door (Standard),1498,Petrol,Internal Combustion Engine (ICE),Euro 6d,False,"£1,290",£0,"£1,290",66.0
